policy,trip_id,sim_time_s,truck_id,current_node,chosen_mine,chosen_dump,actual_mine,actual_dump,est_duration,actual_duration,est_fuel,cargo_kg,queue_factor
ETA_MIN,175,70095.9,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.4,377.2,0.6311,1000.0,1.0
ETA_MIN,176,70313.0,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.4,247.2,0.6311,1000.0,1.0
ETA_MIN,177,70472.5,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.4,242.8,0.6311,1000.0,1.0
ETA_MIN,178,70560.4,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.4,245.5,0.6311,1000.0,1.0
ETA_MIN,179,70715.3,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.4,238.4,0.6311,1000.0,1.0
ETA_MIN,180,70806.3,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,load_zone_29,197.4,197.4,0.6311,0.0,1.0
ETA_MIN,182,70954.8,2,load_zone_25,load_zone_25,dump_zone_3,load_zone_25,dump_zone_3,382.9,296.4,1.2265,1000.0,1.0
ETA_MIN,181,71003.1,1,load_zone_29,load_zone_29,dump_zone_3,load_zone_29,dump_zone_3,333.9,217.5,1.0749,1000.0,1.0
ETA_AWARE,3,118.2,1,dump_zone_3,load_zone_22,dump_zone_23,load_zone_26,dump_zone_3,101.6,245.0,0.3318,1000.0,1.0
ETA_AWARE,1,137.5,2,dump_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,101.8,185.9,0.3309,1000.0,1.0
ETA_AWARE,2,166.8,3,dump_zone_23,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.4,211.2,0.3327,1000.0,1.0
ETA_AWARE,4,189.0,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,99.4,0.3318,1000.0,1.0
ETA_AWARE,5,215.6,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,85.0,0.3318,1000.0,1.0
ETA_AWARE,8,251.7,1,load_zone_26,load_zone_22,dump_zone_23,load_zone_26,dump_zone_3,101.6,227.6,0.3318,1000.0,1.0
ETA_AWARE,6,288.7,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,98.8,0.3318,1000.0,1.0
ETA_AWARE,7,300.5,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,98.2,0.3318,1000.0,1.0
ETA_AWARE,11,391.0,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,300.0,0.3318,1000.0,1.0
ETA_AWARE,9,397.4,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,99.4,0.3318,1000.0,1.0
ETA_AWARE,12,480.4,1,load_zone_26,load_zone_23,dump_zone_22,load_zone_26,dump_zone_3,109.9,227.0,0.3584,1000.0,1.0
ETA_AWARE,10,498.4,3,load_zone_22,load_zone_23,dump_zone_22,load_zone_22,dump_zone_23,110.4,128.4,0.3584,1000.0,1.0
ETA_AWARE,13,625.1,3,load_zone_22,load_zone_23,dump_zone_22,load_zone_22,dump_zone_23,110.4,83.6,0.3584,1000.0,1.0
ETA_AWARE,15,687.4,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,124.9,0.3584,1000.0,1.0
ETA_AWARE,18,706.4,1,load_zone_26,load_zone_23,dump_zone_22,load_zone_26,dump_zone_3,109.9,232.2,0.3584,1000.0,1.0
ETA_AWARE,14,709.2,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,110.4,93.5,0.3584,1000.0,1.0
ETA_AWARE,16,802.6,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,110.4,107.1,0.3584,1000.0,1.0
ETA_AWARE,17,813.8,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,112.5,0.3584,1000.0,1.0
ETA_AWARE,19,913.8,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,110.4,113.3,0.3584,1000.0,1.0
ETA_AWARE,20,926.4,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,104.1,0.3584,1000.0,1.0
ETA_AWARE,23,938.1,1,load_zone_26,load_zone_1,dump_zone_2,load_zone_26,dump_zone_3,182.6,229.8,0.5877,1000.0,1.0
ETA_AWARE,22,1022.9,3,load_zone_23,load_zone_1,dump_zone_2,load_zone_23,dump_zone_22,183.1,100.9,0.5877,1000.0,1.0
ETA_AWARE,21,1030.2,2,load_zone_23,load_zone_1,dump_zone_2,load_zone_23,dump_zone_23,183.1,95.0,0.5877,1000.0,1.0
ETA_AWARE,25,1124.2,3,load_zone_23,load_zone_1,dump_zone_2,load_zone_23,dump_zone_23,183.1,108.4,0.5877,1000.0,1.0
ETA_AWARE,24,1126.1,2,load_zone_23,load_zone_1,dump_zone_2,load_zone_23,dump_zone_22,183.1,103.8,0.5877,1000.0,1.0
ETA_AWARE,26,1168.3,1,load_zone_26,load_zone_1,dump_zone_2,load_zone_26,dump_zone_3,182.6,230.7,0.5877,1000.0,1.0
ETA_AWARE,27,1228.3,2,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_1,183.1,200.3,0.5877,1000.0,1.0
ETA_AWARE,28,1233.8,3,load_zone_2,load_zone_1,dump_zone_2,load_zone_2,dump_zone_2,183.1,201.5,0.5877,1000.0,1.0
ETA_AWARE,31,1398.9,1,load_zone_26,load_zone_1,dump_zone_2,load_zone_26,dump_zone_3,182.6,229.5,0.5877,1000.0,1.0
ETA_AWARE,30,1429.1,2,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_1,183.1,193.2,0.5877,1000.0,1.0
ETA_AWARE,29,1437.5,3,load_zone_1,load_zone_26,load_zone_29,load_zone_1,dump_zone_2,197.0,175.0,0.6311,1000.0,1.0
ETA_AWARE,33,1836.6,3,dump_zone_2,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,235.6,0.6311,1000.0,1.0
ETA_AWARE,34,1847.3,1,dump_zone_3,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.1,245.7,0.6298,1000.0,1.0
ETA_AWARE,32,1891.4,2,dump_zone_1,load_zone_26,load_zone_29,load_zone_22,dump_zone_22,197.0,224.2,0.6311,1000.0,1.0
ETA_AWARE,35,1973.3,3,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,231.8,0.6311,1000.0,1.0
ETA_AWARE,36,1982.7,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,231.2,0.6311,1000.0,1.0
ETA_AWARE,38,2719.8,2,dump_zone_22,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,239.4,0.6311,1000.0,1.0
ETA_AWARE,37,2750.3,1,dump_zone_3,load_zone_26,load_zone_29,load_zone_22,dump_zone_22,196.1,216.2,0.6298,1000.0,1.0
ETA_AWARE,39,2823.4,3,dump_zone_3,load_zone_26,load_zone_29,load_zone_22,dump_zone_22,196.6,262.6,0.6298,1000.0,1.0
ETA_AWARE,40,3150.8,3,dump_zone_22,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,368.8,0.6311,1000.0,1.0
ETA_AWARE,41,3213.6,2,dump_zone_3,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,426.1,0.6764,1000.0,1.0
ETA_AWARE,42,3334.3,3,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,312.6,0.6764,1000.0,1.0
ETA_AWARE,43,3391.5,2,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,320.1,0.6764,1000.0,1.0
ETA_AWARE,44,3646.9,3,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,315.8,0.6764,1000.0,1.0
ETA_AWARE,45,3711.6,2,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,360.3,0.6764,1000.0,1.0
ETA_AWARE,46,3962.7,3,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,322.4,0.6764,1000.0,1.0
ETA_AWARE,47,4071.9,2,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,307.2,0.6764,1000.0,1.0
ETA_AWARE,48,4285.0,3,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,317.0,0.6764,1000.0,1.0
ETA_AWARE,49,4379.1,2,load_zone_26,load_zone_2,dump_zone_2,load_zone_26,dump_zone_3,208.4,322.0,0.6764,1000.0,1.0
ETA_AWARE,50,4601.9,3,load_zone_29,load_zone_2,dump_zone_2,load_zone_29,dump_zone_3,208.4,343.2,0.6764,1000.0,1.0
ETA_AWARE,51,4701.0,2,load_zone_25,load_zone_27,dump_zone_3,load_zone_25,dump_zone_3,319.6,387.6,1.0295,1000.0,1.0
ETA_AWARE,52,4945.2,3,load_zone_29,load_zone_27,dump_zone_3,load_zone_29,dump_zone_3,319.6,345.5,1.0295,1000.0,1.0
ETA_AWARE,53,5088.6,2,load_zone_25,load_zone_27,dump_zone_3,load_zone_25,dump_zone_3,319.6,382.9,1.0295,1000.0,1.0
ETA_AWARE,54,5290.6,3,load_zone_29,load_zone_27,dump_zone_3,load_zone_29,dump_zone_3,319.6,343.2,1.0295,1000.0,1.0
ETA_AWARE,55,5471.5,2,load_zone_25,load_zone_27,dump_zone_3,load_zone_25,dump_zone_3,319.6,379.2,1.0295,1000.0,1.0
ETA_AWARE,56,5634.1,3,load_zone_29,load_zone_27,dump_zone_3,load_zone_29,dump_zone_3,319.6,358.3,1.0295,1000.0,1.0
ETA_AWARE,57,5851.0,2,load_zone_25,load_zone_27,dump_zone_3,load_zone_25,dump_zone_3,319.6,388.9,1.0295,1000.0,1.0
ETA_AWARE,58,5992.3,3,load_zone_29,load_zone_27,dump_zone_3,load_zone_29,dump_zone_3,319.6,343.3,1.0295,1000.0,1.0
ETA_AWARE,59,6239.6,2,load_zone_25,load_zone_27,dump_zone_3,load_zone_25,dump_zone_3,319.6,399.1,1.0295,1000.0,1.0
ETA_AWARE,60,6335.9,3,load_zone_29,load_zone_27,dump_zone_3,load_zone_29,dump_zone_3,319.6,333.9,1.0295,1000.0,1.0
ETA_AWARE,65,6638.8,2,load_zone_25,load_zone_24,dump_zone_3,load_zone_25,dump_zone_3,320.5,1689.2,1.0265,1000.0,1.0
ETA_AWARE,61,6664.3,3,load_zone_29,load_zone_24,dump_zone_3,load_zone_29,dump_zone_3,320.5,329.4,1.0265,1000.0,1.0
ETA_AWARE,62,6998.7,3,load_zone_29,load_zone_24,dump_zone_3,load_zone_29,dump_zone_3,320.5,317.2,1.0265,1000.0,1.0
ETA_AWARE,63,7316.1,3,load_zone_29,load_zone_24,dump_zone_3,load_zone_29,dump_zone_3,320.5,316.2,1.0265,1000.0,1.0
ETA_AWARE,64,7632.3,3,load_zone_29,load_zone_24,dump_zone_3,load_zone_29,dump_zone_3,320.5,323.3,1.0265,1000.0,1.0
ETA_AWARE,67,7955.6,3,load_zone_24,load_zone_24,dump_zone_3,load_zone_24,dump_zone_3,320.5,1054.0,1.0265,1000.0,1.0
ETA_AWARE,66,8327.9,2,load_zone_25,load_zone_24,dump_zone_3,load_zone_25,dump_zone_3,320.5,375.1,1.0265,1000.0,1.0
ETA_AWARE,69,8703.0,2,load_zone_25,load_zone_24,dump_zone_3,load_zone_25,dump_zone_3,320.5,671.1,1.0265,1000.0,1.0
ETA_AWARE,68,9009.4,3,load_zone_24,load_zone_24,dump_zone_3,load_zone_24,dump_zone_3,320.5,319.1,1.0265,1000.0,1.0
ETA_AWARE,70,9329.0,3,load_zone_24,load_zone_24,dump_zone_3,load_zone_24,dump_zone_3,320.5,326.9,1.0265,1000.0,1.0
ETA_AWARE,71,9374.1,2,load_zone_25,load_zone_29,dump_zone_3,load_zone_25,dump_zone_3,333.9,392.1,1.0749,1000.0,1.0
ETA_AWARE,72,9655.7,3,load_zone_24,load_zone_29,dump_zone_3,load_zone_24,dump_zone_3,333.9,318.7,1.0749,1000.0,1.0
ETA_AWARE,73,9766.5,2,load_zone_25,load_zone_29,dump_zone_3,load_zone_25,dump_zone_3,333.9,380.4,1.0749,1000.0,1.0
ETA_AWARE,74,9974.6,3,load_zone_24,load_zone_29,dump_zone_3,load_zone_24,dump_zone_3,333.9,311.2,1.0749,1000.0,1.0
ETA_AWARE,75,10146.8,2,load_zone_24,load_zone_29,dump_zone_3,load_zone_24,dump_zone_3,333.9,307.4,1.0749,1000.0,1.0
ETA_AWARE,76,10285.4,3,load_zone_24,load_zone_29,dump_zone_3,load_zone_24,dump_zone_3,333.9,320.2,1.0749,1000.0,1.0
ETA_AWARE,77,10454.2,2,load_zone_24,load_zone_29,dump_zone_3,load_zone_24,dump_zone_3,333.9,320.9,1.0749,1000.0,1.0
ETA_AWARE,78,10605.6,3,load_zone_24,load_zone_29,dump_zone_3,load_zone_24,dump_zone_3,333.9,321.1,1.0749,1000.0,1.0
ETA_AWARE,79,10774.9,2,load_zone_24,load_zone_29,dump_zone_3,load_zone_24,dump_zone_3,333.9,326.3,1.0749,1000.0,1.0
ETA_AWARE,80,11101.2,2,load_zone_27,load_zone_29,dump_zone_3,load_zone_27,dump_zone_3,333.9,324.4,1.0749,1000.0,1.0
ETA_AWARE,81,11425.7,2,load_zone_27,load_zone_25,dump_zone_3,load_zone_27,dump_zone_3,387.6,314.7,1.2265,1000.0,1.0
ETA_AWARE,84,62787.6,1,dump_zone_22,load_zone_25,dump_zone_3,load_zone_26,dump_zone_3,387.1,268.4,1.2265,1000.0,1.0
ETA_AWARE,82,62804.9,2,dump_zone_3,load_zone_25,dump_zone_3,load_zone_22,dump_zone_22,387.6,222.2,1.2265,1000.0,1.0
ETA_AWARE,83,62823.4,3,dump_zone_3,load_zone_25,dump_zone_3,load_zone_22,dump_zone_23,387.6,223.0,1.2265,1000.0,1.0
ETA_AWARE,85,62883.2,2,load_zone_22,load_zone_25,dump_zone_3,load_zone_22,dump_zone_23,387.6,131.8,1.2265,1000.0,1.0
ETA_AWARE,86,62884.3,3,load_zone_22,load_zone_25,dump_zone_3,load_zone_22,dump_zone_22,387.6,132.8,1.2265,1000.0,1.0
ETA_AWARE,89,62929.6,1,load_zone_26,load_zone_25,dump_zone_3,load_zone_26,dump_zone_3,387.1,245.2,1.2265,1000.0,1.0
ETA_AWARE,87,63013.1,3,load_zone_22,load_zone_25,dump_zone_3,load_zone_22,dump_zone_23,387.6,110.8,1.2265,1000.0,1.0
ETA_AWARE,88,63013.5,2,load_zone_22,load_zone_25,dump_zone_3,load_zone_22,dump_zone_22,387.6,125.9,1.2265,1000.0,1.0
ETA_AWARE,91,63126.5,3,load_zone_22,load_zone_25,dump_zone_3,load_zone_22,dump_zone_22,387.6,114.9,1.2265,1000.0,1.0
ETA_AWARE,90,63140.6,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,99.9,0.3318,1000.0,1.0
ETA_AWARE,94,63440.2,1,dump_zone_3,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.1,264.8,0.6298,1000.0,1.0
ETA_AWARE,92,63471.9,3,dump_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,101.8,217.8,0.3309,1000.0,1.0
ETA_AWARE,93,63483.3,2,dump_zone_23,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.4,220.9,0.3327,1000.0,1.0
ETA_AWARE,95,63538.9,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,103.0,0.3318,1000.0,1.0
ETA_AWARE,96,63541.8,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,111.7,0.3318,1000.0,1.0
ETA_AWARE,97,63585.5,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,246.0,0.6311,1000.0,1.0
ETA_AWARE,98,63831.6,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,240.0,0.6311,1000.0,1.0
ETA_AWARE,99,64072.7,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,241.8,0.6311,1000.0,1.0
ETA_AWARE,100,64314.0,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,247.2,0.6311,1000.0,1.0
ETA_AWARE,101,64560.4,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,212.3,243.5,0.6816,1000.0,1.08
ETA_AWARE,102,64804.5,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,243.6,0.6311,1000.0,1.0
ETA_AWARE,104,65209.7,3,dump_zone_23,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.4,110.7,0.3327,1000.0,1.0
ETA_AWARE,103,65225.7,1,dump_zone_3,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,104.3,0.3318,1000.0,1.0
ETA_AWARE,106,65285.1,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,101.6,116.8,0.3318,1000.0,1.0
ETA_AWARE,105,65287.7,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,103.5,0.3318,1000.0,1.0
ETA_AWARE,107,65305.2,2,dump_zone_22,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,265.8,0.6311,1000.0,1.0
ETA_AWARE,108,65393.2,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,103.3,0.3318,1000.0,1.0
ETA_AWARE,109,65398.2,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,99.0,0.3318,1000.0,1.0
ETA_AWARE,112,65447.4,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,244.7,0.6311,1000.0,1.0
ETA_AWARE,111,65498.4,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,119.6,0.3318,1000.0,1.0
ETA_AWARE,110,65500.4,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,110.6,0.3318,1000.0,1.0
ETA_AWARE,113,65608.5,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,101.6,102.6,0.3318,1000.0,1.0
ETA_AWARE,114,65614.4,3,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,97.5,0.3318,1000.0,1.0
ETA_AWARE,117,65691.8,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,244.2,0.6311,1000.0,1.0
ETA_AWARE,116,65714.0,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,109.9,117.6,0.3584,1000.0,1.0
ETA_AWARE,115,65715.8,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,110.4,114.0,0.3584,1000.0,1.0
ETA_AWARE,118,65829.5,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,117.4,0.3584,1000.0,1.0
ETA_AWARE,119,65829.7,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,119.3,0.3584,1000.0,1.0
ETA_AWARE,124,65936.4,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,248.2,0.6311,1000.0,1.0
ETA_AWARE,121,65946.1,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,117.0,0.3584,1000.0,1.0
ETA_AWARE,120,65947.4,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,110.4,0.3584,1000.0,1.0
ETA_AWARE,122,66057.2,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,109.8,0.3584,1000.0,1.0
ETA_AWARE,123,66060.9,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,116.3,0.3584,1000.0,1.0
ETA_AWARE,125,66171.4,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,122.2,0.3584,1000.0,1.0
ETA_AWARE,126,66180.3,3,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,114.2,0.3584,1000.0,1.0
ETA_AWARE,127,66183.3,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,235.9,0.6311,1000.0,1.0
ETA_AWARE,133,66289.3,1,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_1,182.6,647.7,0.5877,1000.0,1.0
ETA_AWARE,128,66290.7,3,load_zone_2,load_zone_2,dump_zone_2,load_zone_2,dump_zone_2,208.4,215.3,0.6764,1000.0,1.0
ETA_AWARE,129,66420.4,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,242.5,0.6311,1000.0,1.0
ETA_AWARE,130,66508.4,3,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_2,183.1,191.0,0.5877,1000.0,1.0
ETA_AWARE,132,66663.1,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,245.3,0.6311,1000.0,1.0
ETA_AWARE,131,66701.0,3,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_2,183.1,185.1,0.5877,1000.0,1.0
ETA_AWARE,134,66885.3,3,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_1,183.1,193.3,0.5877,1000.0,1.0
ETA_AWARE,136,66907.2,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,239.2,0.6311,1000.0,1.0
ETA_AWARE,135,66939.0,1,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_2,182.6,176.6,0.5877,1000.0,1.0
ETA_AWARE,137,67077.7,3,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_1,183.1,192.2,0.5877,1000.0,1.0
ETA_AWARE,138,67118.2,1,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_2,182.6,183.5,0.5877,1000.0,1.0
ETA_AWARE,139,67146.5,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,243.1,0.6311,1000.0,1.0
ETA_AWARE,140,67270.1,3,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_1,183.1,190.9,0.5877,1000.0,1.0
ETA_AWARE,141,67301.3,1,load_zone_1,load_zone_1,dump_zone_2,load_zone_1,dump_zone_2,182.6,182.5,0.5877,1000.0,1.0
ETA_AWARE,144,67757.6,3,dump_zone_1,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,260.0,0.6311,1000.0,1.0
ETA_AWARE,142,67782.4,2,dump_zone_3,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,217.4,0.3318,1000.0,1.0
ETA_AWARE,143,67813.3,1,dump_zone_2,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,225.2,0.3318,1000.0,1.0
ETA_AWARE,145,67854.0,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,102.1,97.8,0.3318,1000.0,1.0
ETA_AWARE,146,67865.7,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,101.6,120.2,0.3318,1000.0,1.0
ETA_AWARE,149,67901.7,3,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,244.3,0.6311,1000.0,1.0
ETA_AWARE,147,67954.0,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,115.5,0.3318,1000.0,1.0
ETA_AWARE,148,67982.4,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,99.2,0.3318,1000.0,1.0
ETA_AWARE,153,68067.7,2,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,313.1,0.3318,1000.0,1.0
ETA_AWARE,150,68085.2,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,102.4,0.3318,1000.0,1.0
ETA_AWARE,154,68145.1,3,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,245.1,0.6311,1000.0,1.0
ETA_AWARE,151,68188.3,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,97.6,0.3318,1000.0,1.0
ETA_AWARE,152,68284.4,1,load_zone_22,load_zone_22,dump_zone_23,load_zone_22,dump_zone_23,101.6,99.0,0.3318,1000.0,1.0
ETA_AWARE,155,68384.7,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,114.9,0.3584,1000.0,1.0
ETA_AWARE,156,68385.0,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,129.9,0.3584,1000.0,1.0
ETA_AWARE,157,68390.0,3,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,239.8,0.6311,1000.0,1.0
ETA_AWARE,158,68499.5,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,140.2,0.3584,1000.0,1.0
ETA_AWARE,159,68510.4,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,128.2,0.3584,1000.0,1.0
ETA_AWARE,164,68630.9,3,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,244.4,0.6311,1000.0,1.0
ETA_AWARE,161,68637.4,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,116.3,0.3584,1000.0,1.0
ETA_AWARE,160,68643.0,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,108.7,0.3584,1000.0,1.0
ETA_AWARE,163,68747.5,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,109.9,119.7,0.3584,1000.0,1.0
ETA_AWARE,162,68755.2,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,110.4,107.5,0.3584,1000.0,1.0
ETA_AWARE,166,68862.6,2,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_22,110.4,109.2,0.3584,1000.0,1.0
ETA_AWARE,165,68866.9,1,load_zone_23,load_zone_23,dump_zone_22,load_zone_23,dump_zone_23,109.9,95.2,0.3584,1000.0,1.0
ETA_AWARE,167,68875.4,3,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,245.8,0.6311,1000.0,1.0
ETA_AWARE,168,69120.4,3,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,244.8,0.6311,1000.0,1.0
ETA_AWARE,169,69615.2,3,dump_zone_3,load_zone_22,dump_zone_23,load_zone_22,dump_zone_22,102.1,99.4,0.3318,1000.0,1.0
ETA_AWARE,170,69680.7,1,dump_zone_23,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,241.1,0.6311,1000.0,1.0
ETA_AWARE,171,69707.1,2,dump_zone_22,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,270.4,0.6311,1000.0,1.0
ETA_AWARE,172,69821.9,1,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,196.5,246.2,0.6311,1000.0,1.0
ETA_AWARE,173,69851.0,2,load_zone_26,load_zone_26,load_zone_29,load_zone_26,dump_zone_3,197.0,244.2,0.6311,1000.0,1.0
