trip_id,run_id,truck_id,load_zone,dump_zone,depart_time_s,arrive_load_s,load_complete_s,depart_load_s,arrive_dump_s,unload_complete_s,travel_to_mine_s,load_wait_s,queue_wait_service_s,travel_to_dump_s,unload_wait_s,total_trip_duration_s,cargo_kg,fuel_L,co2_kg
4268,53,1,load_zone_24,dump_zone_3,1202.52,1359.27,1362.29,1364.29,1522.01,1524.96,156.75,3.02,0.0,157.72,2.95,322.44,1000.0,0.8232,2.2062
4269,53,6,load_zone_24,dump_zone_3,1224.59,1390.2,1393.27,1395.27,1581.51,1584.59,165.61,3.07,0.0,186.23,3.08,360.0,1000.0,1.0078,2.7008
4270,53,0,load_zone_24,dump_zone_3,1355.96,1525.01,1528.05,1530.05,1688.0,1690.76,169.05,3.04,0.0,157.94,2.77,334.8,1000.0,0.9722,2.6054
4271,53,3,load_zone_24,dump_zone_3,1375.56,1534.83,1537.97,1539.97,1709.91,1712.67,159.27,3.14,0.0,169.94,2.76,337.11,1000.0,0.8748,2.3445
4272,53,4,load_zone_24,dump_zone_3,1378.59,1540.54,1543.68,1545.68,1694.65,1715.42,161.95,3.13,0.0,148.97,20.77,336.83,1000.0,1.0164,2.7239
4273,53,7,load_zone_24,dump_zone_3,1433.66,1587.95,1590.8,1592.8,1757.33,1760.03,154.3,2.85,0.0,164.53,2.7,326.38,1000.0,1.0441,2.7981
4274,53,2,load_zone_29,dump_zone_3,1447.85,1615.86,1618.8,1620.8,1800.03,1803.15,168.01,2.95,0.0,179.23,3.12,355.3,1000.0,1.1271,3.0207
4275,53,5,load_zone_29,dump_zone_3,1487.96,1666.24,1668.98,1670.98,1836.1,1839.09,178.28,2.74,0.0,165.13,2.99,351.13,1000.0,1.0844,2.9062
4276,53,1,load_zone_29,dump_zone_3,1524.96,1692.87,1695.82,1697.82,1843.34,1846.47,167.9,2.95,0.0,145.52,3.13,321.51,1000.0,1.0637,2.8507
4277,53,6,load_zone_29,dump_zone_3,1584.59,1741.87,1744.7,1746.7,1937.86,1941.04,157.28,2.84,0.0,191.15,3.18,356.46,1000.0,1.1847,3.1749
4278,53,0,load_zone_29,dump_zone_3,1690.76,1849.08,1852.07,1854.07,2019.49,2022.52,158.32,2.99,0.0,165.42,3.03,331.76,1000.0,1.011,2.7095
4279,53,3,load_zone_29,dump_zone_3,1712.67,1868.37,1871.32,1873.32,2034.47,2037.42,155.7,2.95,0.0,161.15,2.95,324.75,1000.0,0.834,2.2352
4280,53,4,load_zone_29,dump_zone_3,1715.42,1877.9,1880.62,1882.62,2041.49,2044.43,162.48,2.72,0.0,158.86,2.95,329.01,1000.0,1.034,2.771
4281,53,7,load_zone_29,dump_zone_3,1760.03,1937.7,1940.8,1942.8,2101.51,2104.71,177.67,3.1,0.0,158.71,3.21,344.68,1000.0,1.0074,2.6998
4282,53,2,load_zone_29,dump_zone_3,1803.15,1963.75,1966.79,1968.79,2157.59,2160.64,160.61,3.03,0.0,188.8,3.06,357.5,1000.0,1.0311,2.7634
4283,53,5,load_zone_29,dump_zone_3,1839.09,2009.18,2011.9,2013.9,2179.23,2182.18,170.08,2.73,0.0,165.33,2.95,343.09,1000.0,0.9477,2.5399
4284,53,1,load_zone_25,dump_zone_3,1846.47,2035.18,2038.25,2040.25,2215.37,2218.38,188.71,3.07,0.0,175.12,3.01,371.91,1000.0,1.0734,2.8768
4285,53,6,load_zone_25,dump_zone_3,1941.04,2120.7,2123.88,2125.88,2324.24,2327.1,179.66,3.17,0.0,198.36,2.86,386.06,1000.0,1.0919,2.9263
4286,53,0,load_zone_25,dump_zone_3,2022.52,2238.74,2241.76,2243.76,2432.59,2435.48,216.22,3.01,0.0,188.83,2.89,412.96,1000.0,1.2529,3.3578
4287,53,3,load_zone_25,dump_zone_3,2037.42,2250.11,2253.27,2255.27,2448.1,2451.1,212.69,3.16,0.0,192.83,3.0,413.68,1000.0,1.1007,2.9498
4288,53,4,load_zone_25,dump_zone_3,2044.43,2221.24,2256.3,2258.3,2430.38,2454.28,176.81,35.06,32.03,172.08,23.9,409.85,1000.0,1.2462,3.3399
4289,53,7,load_zone_25,dump_zone_3,2104.71,2287.14,2290.19,2292.19,2469.23,2472.05,182.42,3.05,0.0,177.04,2.81,367.33,1000.0,1.0874,2.9142
4290,53,2,load_zone_25,dump_zone_3,2160.64,2361.14,2364.1,2366.1,2550.88,2553.85,200.5,2.96,0.0,184.78,2.97,393.21,1000.0,1.3155,3.5256
4291,53,5,load_zone_25,dump_zone_3,2182.18,2371.69,2374.58,2376.58,2554.33,2557.3,189.51,2.89,0.0,177.75,2.97,375.12,1000.0,1.2636,3.3864
4292,53,1,load_zone_25,dump_zone_3,2218.38,2404.88,2407.89,2409.89,2596.98,2599.98,186.5,3.01,0.0,187.1,2.99,381.6,1000.0,1.1308,3.0305
4293,53,6,load_zone_25,dump_zone_3,2327.1,2530.7,2533.72,2535.72,2717.41,2720.1,203.59,3.02,0.0,181.69,2.69,392.99,1000.0,1.2001,3.2163
4294,54,0,load_zone_22,dump_zone_23,2.71,55.22,58.21,60.21,103.56,106.62,52.51,2.99,0.0,43.35,3.06,103.91,1000.0,0.3895,1.0439
4295,54,3,load_zone_22,dump_zone_23,29.12,77.09,80.03,82.03,129.15,132.34,47.97,2.94,0.0,47.12,3.19,103.22,1000.0,0.3207,0.8596
4296,54,1,load_zone_22,dump_zone_23,30.98,85.82,88.56,90.56,133.18,136.44,54.84,2.74,0.0,42.62,3.26,105.47,1000.0,0.3005,0.8054
4297,54,2,load_zone_22,dump_zone_23,33.04,86.48,91.36,93.36,132.9,139.41,53.45,4.88,2.08,39.54,6.52,106.38,1000.0,0.3121,0.8364
4298,54,4,load_zone_22,dump_zone_23,33.41,81.53,94.14,96.14,139.19,142.43,48.13,12.61,9.83,43.05,3.25,109.03,1000.0,0.3276,0.8779
4299,54,7,load_zone_22,dump_zone_23,39.11,81.67,97.21,99.21,140.57,145.27,42.56,15.54,12.47,41.36,4.7,106.16,1000.0,0.3488,0.9347
4300,54,5,load_zone_22,dump_zone_23,43.0,97.93,100.93,102.93,142.58,148.4,54.93,3.0,0.0,39.66,5.81,105.4,1000.0,0.3027,0.8113
4301,54,6,load_zone_22,dump_zone_23,47.31,99.53,103.8,105.8,152.94,156.01,52.22,4.27,1.4,47.14,3.07,108.7,1000.0,0.296,0.7933
4302,54,0,load_zone_22,dump_zone_23,106.62,159.03,161.67,163.67,208.38,211.3,52.41,2.64,0.0,44.71,2.92,104.68,1000.0,0.346,0.9274
4303,54,3,load_zone_22,dump_zone_23,132.34,186.39,189.22,191.22,232.59,235.68,54.05,2.83,0.0,41.37,3.09,103.34,1000.0,0.3211,0.8606
4304,54,1,load_zone_23,dump_zone_22,136.44,189.76,192.7,194.7,249.48,252.64,53.32,2.93,0.0,54.79,3.16,116.2,1000.0,0.3371,0.9034
4305,54,2,load_zone_23,dump_zone_22,139.41,195.37,198.53,200.53,259.32,262.29,55.96,3.16,0.0,58.79,2.97,122.88,1000.0,0.4497,1.2052
4306,54,4,load_zone_23,dump_zone_22,142.43,194.14,201.52,203.52,257.72,265.12,51.71,7.38,4.38,54.2,7.4,122.69,1000.0,0.4048,1.0849
4307,54,7,load_zone_23,dump_zone_22,145.27,194.02,204.7,206.7,263.78,268.21,48.75,10.67,7.5,57.08,4.43,122.94,1000.0,0.3336,0.894
4308,54,5,load_zone_23,dump_zone_22,148.4,198.09,207.68,209.68,251.46,271.33,49.7,9.59,6.6,41.78,19.87,122.93,1000.0,0.3499,0.9377
4309,54,6,load_zone_23,dump_zone_22,156.01,204.69,210.86,212.86,264.77,274.32,48.68,6.17,2.99,51.9,9.56,118.31,1000.0,0.425,1.139
4310,54,0,load_zone_23,dump_zone_22,211.3,260.06,262.99,264.99,319.08,322.4,48.76,2.93,0.0,54.09,3.31,111.1,1000.0,0.3648,0.9778
4311,54,3,load_zone_23,dump_zone_22,235.68,295.47,298.7,300.7,352.08,355.1,59.79,3.23,0.0,51.38,3.02,119.42,1000.0,0.3884,1.0409
4312,54,1,load_zone_23,dump_zone_22,252.64,298.75,301.59,303.59,358.24,361.28,46.1,2.84,0.0,54.65,3.04,108.64,1000.0,0.304,0.8147
4313,54,2,load_zone_23,dump_zone_22,262.29,313.0,316.08,318.08,375.91,378.72,50.71,3.08,0.0,57.83,2.81,116.43,1000.0,0.2904,0.7782
4314,54,4,load_zone_1,dump_zone_2,265.12,365.3,368.16,370.16,460.83,464.14,100.18,2.86,0.0,90.67,3.31,199.02,1000.0,0.5873,1.5739
4315,54,7,load_zone_1,dump_zone_2,268.21,349.46,371.27,373.27,443.71,467.16,81.25,21.81,18.69,70.44,23.45,198.95,1000.0,0.6748,1.8083
4316,54,5,load_zone_1,dump_zone_2,271.33,358.45,374.27,376.27,457.53,470.14,87.11,15.83,12.83,81.25,12.61,198.81,1000.0,0.5652,1.5146
4317,54,6,load_zone_1,dump_zone_2,274.32,367.88,377.32,379.32,460.93,473.18,93.55,9.44,6.4,81.61,12.25,198.86,1000.0,0.6585,1.7648
4318,54,0,load_zone_1,dump_zone_2,322.4,409.49,412.64,414.64,483.46,486.32,87.09,3.15,0.0,68.82,2.86,163.93,1000.0,0.5654,1.5151
4319,54,3,load_zone_1,dump_zone_2,355.1,446.73,449.51,451.51,527.93,530.84,91.63,2.78,0.0,76.41,2.91,175.74,1000.0,0.6258,1.6772
4320,54,1,load_zone_1,dump_zone_2,361.28,457.6,460.52,462.52,546.26,549.4,96.32,2.93,0.0,83.74,3.14,188.12,1000.0,0.5578,1.4948
4321,54,2,load_zone_1,dump_zone_2,378.72,458.82,463.64,465.64,548.17,552.32,80.1,4.82,1.7,82.53,4.15,173.59,1000.0,0.6581,1.7638
4322,54,4,load_zone_1,dump_zone_2,464.14,553.94,557.2,559.2,644.01,647.01,89.79,3.26,0.0,84.81,3.01,182.87,1000.0,0.5743,1.5392
4323,54,7,load_zone_1,dump_zone_2,467.16,562.7,565.76,567.76,658.73,662.05,95.54,3.06,0.0,90.97,3.32,194.89,1000.0,0.6041,1.6189
4324,54,5,load_zone_26,load_zone_29,470.14,577.79,580.8,582.8,656.84,659.54,107.65,3.01,0.0,74.04,2.69,189.4,1000.0,0.6011,1.611
4325,54,6,load_zone_26,load_zone_29,473.18,582.65,585.95,587.95,667.11,670.11,109.48,3.29,0.0,79.16,3.01,196.93,1000.0,0.5098,1.3662
4326,54,0,load_zone_26,load_zone_29,486.32,591.61,594.62,596.62,675.92,679.16,105.29,3.01,0.0,79.3,3.24,192.84,1000.0,0.6917,1.8537
4327,54,3,load_zone_26,load_zone_29,530.84,652.88,656.05,658.05,734.37,737.23,122.04,3.16,0.0,76.32,2.87,206.39,1000.0,0.6922,1.8551
4328,54,1,load_zone_26,load_zone_29,549.4,660.42,663.51,665.51,734.18,740.44,111.02,3.09,0.0,68.67,6.26,191.04,1000.0,0.6054,1.6226
4329,54,2,load_zone_26,load_zone_29,552.32,680.11,682.93,684.93,752.31,755.29,127.79,2.82,0.0,67.38,2.98,202.97,1000.0,0.6077,1.6286
4330,54,4,load_zone_26,load_zone_29,647.01,754.54,757.46,759.46,837.96,840.91,107.53,2.92,0.0,78.5,2.95,193.9,1000.0,0.6487,1.7384
4331,54,5,load_zone_26,load_zone_29,659.54,767.06,769.96,771.96,848.98,851.79,107.52,2.9,0.0,77.01,2.82,192.26,1000.0,0.6793,1.8205
4332,54,7,load_zone_26,load_zone_29,662.05,791.16,794.21,796.21,880.5,883.4,129.11,3.05,0.0,84.28,2.9,221.35,1000.0,0.613,1.6428
4333,54,6,load_zone_26,load_zone_29,670.11,793.31,797.16,799.16,862.65,886.51,123.2,3.85,0.9,63.49,23.86,216.4,1000.0,0.5593,1.4988
4334,54,0,load_zone_2,dump_zone_2,679.16,798.45,801.23,803.23,892.77,895.78,119.29,2.78,0.0,89.54,3.01,216.62,1000.0,0.6347,1.701
4335,54,3,load_zone_27,dump_zone_3,737.23,891.99,895.05,897.05,1068.81,1071.82,154.76,3.06,0.0,171.76,3.01,334.59,1000.0,1.0593,2.8389
4336,54,1,load_zone_24,dump_zone_3,740.44,880.61,883.49,885.49,1043.54,1074.98,140.16,2.88,0.0,158.05,31.44,334.54,1000.0,1.0966,2.939
4337,54,2,load_zone_27,dump_zone_3,755.29,913.21,916.16,918.16,1103.54,1106.45,157.93,2.95,0.0,185.37,2.92,351.17,1000.0,0.9931,2.6616
4338,54,4,load_zone_27,dump_zone_3,840.91,971.48,974.58,976.58,1119.73,1122.52,130.58,3.09,0.0,143.15,2.79,281.62,1000.0,0.9189,2.4626
4339,54,5,load_zone_27,dump_zone_3,851.79,1000.35,1003.48,1005.48,1163.13,1166.14,148.56,3.13,0.0,157.65,3.01,314.35,1000.0,0.9473,2.5389
4340,54,7,load_zone_27,dump_zone_3,883.4,1044.82,1047.61,1049.61,1222.14,1225.18,161.42,2.79,0.0,172.53,3.04,341.77,1000.0,0.9559,2.5619
4341,54,6,load_zone_24,dump_zone_3,886.51,1032.06,1035.07,1037.07,1219.21,1228.14,145.54,3.02,0.0,182.14,8.93,341.63,1000.0,1.0352,2.7744
4342,54,0,load_zone_24,dump_zone_3,895.78,1061.32,1064.24,1066.24,1215.79,1231.24,165.54,2.92,0.0,149.55,15.45,335.46,1000.0,0.8708,2.3339
4343,54,3,load_zone_27,dump_zone_3,1071.82,1233.47,1236.43,1238.43,1380.52,1383.28,161.65,2.96,0.0,142.09,2.76,311.46,1000.0,0.9208,2.4678
4344,54,1,load_zone_24,dump_zone_3,1074.98,1245.76,1248.93,1250.93,1422.61,1425.4,170.78,3.17,0.0,171.68,2.78,350.42,1000.0,0.9186,2.4619
4345,54,2,load_zone_27,dump_zone_3,1106.45,1260.3,1263.18,1265.18,1437.54,1440.45,153.85,2.88,0.0,172.35,2.91,333.99,1000.0,0.9131,2.447
4346,54,4,load_zone_27,dump_zone_3,1122.52,1292.17,1295.17,1297.17,1454.0,1457.01,169.64,3.0,0.0,156.83,3.01,334.49,1000.0,1.1434,3.0643
4347,54,5,load_zone_27,dump_zone_3,1166.14,1304.5,1307.31,1309.31,1487.57,1490.75,138.36,2.81,0.0,178.26,3.17,324.61,1000.0,0.853,2.2859
4348,54,7,load_zone_27,dump_zone_3,1225.18,1373.7,1376.8,1378.8,1563.03,1566.09,148.52,3.1,0.0,184.22,3.06,340.91,1000.0,0.9216,2.4699
4349,54,6,load_zone_24,dump_zone_3,1228.14,1373.77,1376.84,1378.84,1554.32,1569.22,145.62,3.07,0.0,175.48,14.9,341.08,1000.0,1.0341,2.7713
4350,54,0,load_zone_24,dump_zone_3,1231.24,1382.47,1385.51,1387.51,1555.67,1572.2,151.23,3.04,0.0,168.16,16.53,340.96,1000.0,0.8814,2.362
4351,54,3,load_zone_24,dump_zone_3,1383.28,1549.81,1552.72,1554.72,1718.74,1721.92,166.53,2.91,0.0,164.02,3.18,338.63,1000.0,1.0515,2.8181
4352,54,1,load_zone_24,dump_zone_3,1425.4,1583.38,1586.48,1588.48,1758.12,1761.16,157.98,3.1,0.0,169.64,3.04,335.77,1000.0,1.0071,2.6991
4353,54,2,load_zone_24,dump_zone_3,1440.45,1619.72,1622.83,1624.83,1773.97,1776.96,179.27,3.11,0.0,149.14,2.99,336.51,1000.0,1.0732,2.8761
4354,54,4,load_zone_24,dump_zone_3,1457.01,1627.0,1630.09,1632.09,1786.58,1789.62,169.99,3.09,0.0,154.49,3.04,332.61,1000.0,0.9607,2.5746
4355,54,5,load_zone_29,dump_zone_3,1490.75,1668.19,1671.13,1673.13,1848.43,1851.59,177.45,2.93,0.0,175.3,3.17,360.84,1000.0,0.9855,2.6412
4356,54,7,load_zone_29,dump_zone_3,1566.09,1726.94,1730.05,1732.05,1892.21,1895.14,160.85,3.11,0.0,160.16,2.93,329.05,1000.0,1.1564,3.0992
4357,54,6,load_zone_29,dump_zone_3,1569.22,1738.11,1741.38,1743.38,1904.27,1907.15,168.89,3.27,0.0,160.88,2.89,337.93,1000.0,0.9234,2.4748
4358,54,0,load_zone_29,dump_zone_3,1572.2,1744.46,1747.68,1749.68,1887.02,1910.17,172.26,3.22,0.0,137.34,23.15,337.97,1000.0,0.9215,2.4697
4359,54,3,load_zone_29,dump_zone_3,1721.92,1870.9,1873.96,1875.96,2020.14,2022.94,148.99,3.06,0.0,144.18,2.8,301.02,1000.0,1.1289,3.0254
4360,54,1,load_zone_29,dump_zone_3,1761.16,1918.45,1921.53,1923.53,2083.08,2086.17,157.29,3.08,0.0,159.55,3.09,325.01,1000.0,1.1981,3.2108
4361,54,2,load_zone_29,dump_zone_3,1776.96,1930.01,1932.91,1934.91,2100.37,2103.4,153.05,2.9,0.0,165.46,3.02,326.44,1000.0,0.9912,2.6565
4362,54,4,load_zone_29,dump_zone_3,1789.62,1945.37,1948.42,1950.42,2110.72,2113.72,155.75,3.04,0.0,160.3,3.0,324.09,1000.0,1.1293,3.0266
4363,54,5,load_zone_29,dump_zone_3,1851.59,2011.43,2014.46,2016.46,2174.63,2177.49,159.84,3.03,0.0,158.17,2.86,325.9,1000.0,1.1361,3.0447
4364,54,7,load_zone_29,dump_zone_3,1895.14,2052.68,2055.71,2057.71,2226.29,2229.53,157.54,3.03,0.0,168.57,3.24,334.39,1000.0,1.1159,2.9907
4365,54,6,load_zone_25,dump_zone_3,1907.15,2095.28,2098.4,2100.4,2278.91,2281.87,188.13,3.12,0.0,178.51,2.96,374.72,1000.0,1.0394,2.7856
4366,54,0,load_zone_25,dump_zone_3,1910.17,2094.28,2101.28,2103.28,2295.15,2298.13,184.11,7.0,4.12,191.88,2.98,387.97,1000.0,1.2177,3.2635
4367,54,3,load_zone_25,dump_zone_3,2022.94,2209.13,2211.94,2213.94,2421.58,2424.89,186.19,2.8,0.0,207.65,3.31,401.95,1000.0,1.2225,3.2762
4368,54,1,load_zone_25,dump_zone_3,2086.17,2281.89,2284.63,2286.63,2477.54,2480.38,195.71,2.74,0.0,190.91,2.84,394.21,1000.0,1.1622,3.1147
4369,54,2,load_zone_25,dump_zone_3,2103.4,2305.3,2308.17,2310.17,2478.22,2483.41,201.9,2.87,0.0,168.05,5.19,380.01,1000.0,1.2845,3.4424
4370,54,4,load_zone_25,dump_zone_3,2113.72,2307.37,2310.93,2312.93,2487.03,2490.11,193.65,3.56,0.8,174.1,3.08,376.4,1000.0,1.4023,3.7581
4371,54,5,load_zone_25,dump_zone_3,2177.49,2359.35,2362.29,2364.29,2535.96,2539.02,181.86,2.94,0.0,171.67,3.06,361.53,1000.0,1.1979,3.2104
4372,54,7,load_zone_25,dump_zone_3,2229.53,2437.61,2440.64,2442.64,2645.6,2648.31,208.08,3.03,0.0,202.96,2.71,418.78,1000.0,1.1416,3.0595
4373,54,6,load_zone_25,dump_zone_3,2281.87,2460.7,2463.73,2465.73,2643.42,2651.34,178.83,3.03,0.0,177.69,7.92,369.47,1000.0,1.0212,2.7367
4374,54,0,load_zone_25,dump_zone_3,2298.13,2497.2,2500.26,2502.26,2691.48,2694.59,199.07,3.05,0.0,189.22,3.11,396.46,1000.0,1.1324,3.0349
4375,55,1,load_zone_22,dump_zone_23,6.99,55.44,58.82,60.82,94.33,97.34,48.46,3.38,0.0,33.51,3.01,90.35,1000.0,0.2341,0.6275
4376,55,2,load_zone_22,dump_zone_23,23.3,77.68,80.57,82.57,128.12,131.02,54.38,2.89,0.0,45.55,2.89,107.71,1000.0,0.3311,0.8875
4377,55,4,load_zone_22,dump_zone_23,27.41,85.61,88.83,90.83,134.34,137.51,58.2,3.22,0.0,43.52,3.17,110.1,1000.0,0.3242,0.8689
4378,55,0,load_zone_22,dump_zone_23,28.93,75.35,91.91,93.91,136.29,140.52,46.42,16.56,13.48,42.39,4.23,111.59,1000.0,0.3529,0.9456
4379,55,3,load_zone_23,dump_zone_22,29.71,84.33,87.29,89.29,144.72,147.8,54.62,2.96,0.0,55.43,3.08,118.08,1000.0,0.4385,1.1752
4380,55,7,load_zone_22,dump_zone_23,46.56,93.32,96.6,98.6,143.45,146.28,46.76,3.27,0.0,44.85,2.82,99.71,1000.0,0.365,0.9782
4381,55,5,load_zone_22,dump_zone_23,46.63,104.54,107.65,109.65,147.72,150.68,57.91,3.11,0.0,38.07,2.96,104.05,1000.0,0.3298,0.8838
4382,55,6,load_zone_22,dump_zone_23,57.2,108.91,111.89,113.89,161.59,164.52,51.71,2.98,0.0,47.7,2.93,107.33,1000.0,0.317,0.8495
4383,55,1,load_zone_22,dump_zone_23,97.34,148.98,151.91,153.91,193.35,196.37,51.64,2.93,0.0,39.44,3.02,99.03,1000.0,0.3452,0.9252
4384,55,2,load_zone_22,dump_zone_23,131.02,189.22,192.15,194.15,238.15,241.0,58.2,2.93,0.0,44.0,2.85,109.98,1000.0,0.3416,0.9154
4385,55,4,load_zone_22,dump_zone_23,137.51,190.1,195.19,197.19,240.07,244.08,52.59,5.09,2.05,42.88,4.01,106.57,1000.0,0.3407,0.9132
4386,55,0,load_zone_23,dump_zone_22,140.52,190.91,193.82,195.82,245.58,248.71,50.39,2.91,0.0,49.76,3.13,108.19,1000.0,0.3432,0.9198
4387,55,7,load_zone_23,dump_zone_22,146.28,191.86,196.68,198.68,256.78,259.79,45.59,4.82,1.96,58.1,3.01,113.51,1000.0,0.376,1.0077
4388,55,3,load_zone_23,dump_zone_22,147.8,198.9,201.96,203.96,246.59,262.99,51.1,3.06,0.0,42.63,16.4,115.19,1000.0,0.3866,1.0361
4389,55,5,load_zone_23,dump_zone_22,150.68,193.09,204.76,206.76,268.98,271.82,42.41,11.67,8.87,62.22,2.84,121.14,1000.0,0.3864,1.0356
4390,55,6,load_zone_23,dump_zone_22,164.52,217.47,220.38,222.38,275.89,279.09,52.94,2.91,0.0,53.51,3.2,114.57,1000.0,0.357,0.9567
4391,55,1,load_zone_23,dump_zone_22,196.37,241.06,244.09,246.09,304.5,307.67,44.69,3.03,0.0,58.41,3.17,111.3,1000.0,0.3789,1.0155
4392,55,2,load_zone_23,dump_zone_22,241.0,301.87,304.87,306.87,358.72,361.83,60.87,3.0,0.0,51.85,3.11,120.83,1000.0,0.3475,0.9313
4393,55,4,load_zone_23,dump_zone_22,244.08,298.45,307.86,309.86,350.49,364.81,54.37,9.41,6.42,40.63,14.32,120.73,1000.0,0.3534,0.9471
4394,55,0,load_zone_23,dump_zone_22,248.71,296.22,310.78,312.78,369.81,372.84,47.51,14.56,11.64,57.02,3.03,124.12,1000.0,0.3571,0.9569
4395,55,7,load_zone_1,dump_zone_2,259.79,360.0,363.03,365.03,454.73,457.86,100.21,3.03,0.0,89.7,3.13,198.07,1000.0,0.5962,1.5977
4396,55,3,load_zone_1,dump_zone_2,262.99,355.44,365.98,367.98,447.56,460.94,92.45,10.54,7.59,79.58,13.38,197.95,1000.0,0.5939,1.5917
4397,55,5,load_zone_1,dump_zone_2,271.82,362.04,368.75,370.75,449.81,463.91,90.23,6.71,3.94,79.06,14.1,192.1,1000.0,0.5877,1.5751
4398,55,6,load_zone_1,dump_zone_2,279.09,389.38,392.23,394.23,483.4,486.43,110.29,2.84,0.0,89.17,3.03,207.34,1000.0,0.6005,1.6094
4399,55,1,load_zone_1,dump_zone_2,307.67,402.24,405.19,407.19,486.61,489.89,94.57,2.95,0.0,79.42,3.28,182.22,1000.0,0.5632,1.5094
4400,55,2,load_zone_1,dump_zone_2,361.83,460.81,463.93,465.93,530.13,533.31,98.98,3.12,0.0,64.21,3.18,171.48,1000.0,0.5258,1.4092
4401,55,4,load_zone_1,dump_zone_2,364.81,457.22,466.93,468.93,552.33,555.4,92.4,9.72,6.71,83.4,3.07,190.59,1000.0,0.5708,1.5297
4402,55,0,load_zone_1,dump_zone_2,372.84,483.55,486.95,488.95,565.13,568.32,110.71,3.4,0.0,76.18,3.19,195.48,1000.0,0.6365,1.706
4403,55,7,load_zone_1,dump_zone_2,457.86,546.19,549.28,551.28,637.62,640.31,88.33,3.09,0.0,86.35,2.68,182.45,1000.0,0.5051,1.3537
4404,55,3,load_zone_1,dump_zone_2,460.94,560.05,562.97,564.97,644.6,647.76,99.11,2.92,0.0,79.63,3.16,186.82,1000.0,0.5357,1.4357
4405,55,5,load_zone_26,load_zone_29,463.91,573.37,576.44,578.44,652.09,654.83,109.45,3.08,0.0,73.65,2.74,190.92,1000.0,0.5997,1.6072
4406,55,6,load_zone_26,load_zone_29,486.43,584.36,587.47,589.47,665.2,668.31,97.93,3.11,0.0,75.73,3.11,181.88,1000.0,0.5852,1.5683
4407,55,1,load_zone_26,load_zone_29,489.89,608.33,611.53,613.53,690.05,693.03,118.44,3.2,0.0,76.52,2.98,203.14,1000.0,0.4435,1.1885
4408,55,2,load_zone_26,load_zone_29,533.31,655.03,657.99,659.99,734.81,737.86,121.72,2.96,0.0,74.82,3.05,204.55,1000.0,0.5412,1.4504
4409,55,4,load_zone_26,load_zone_29,555.4,669.67,672.72,674.72,755.71,758.62,114.27,3.05,0.0,80.99,2.91,203.22,1000.0,0.6937,1.8591
4410,55,0,load_zone_26,load_zone_29,568.32,672.84,675.82,677.82,751.6,761.67,104.53,2.98,0.0,73.78,10.06,193.35,1000.0,0.6106,1.6365
4411,55,7,load_zone_26,load_zone_29,640.31,765.06,768.07,770.07,849.58,852.62,124.75,3.01,0.0,79.5,3.04,212.31,1000.0,0.6774,1.8153
4412,55,3,load_zone_26,load_zone_29,647.76,763.54,771.24,773.24,839.66,855.63,115.78,7.69,4.53,66.43,15.97,207.87,1000.0,0.6743,1.8072
4413,55,5,load_zone_26,load_zone_29,654.83,764.74,773.89,775.89,842.21,858.49,109.9,9.16,6.5,66.32,16.28,203.66,1000.0,0.6637,1.7788
4414,55,6,load_zone_26,load_zone_29,668.31,793.69,796.54,798.54,878.08,880.96,125.38,2.84,0.0,79.55,2.88,212.66,1000.0,0.717,1.9215
4415,55,1,load_zone_2,dump_zone_2,693.03,796.31,799.59,801.59,903.12,906.44,103.28,3.28,0.0,101.53,3.32,213.41,1000.0,0.7022,1.8819
4416,55,2,load_zone_27,dump_zone_3,737.86,883.54,886.68,888.68,1056.35,1059.25,145.68,3.14,0.0,167.67,2.9,321.39,1000.0,0.9162,2.4554
4417,55,4,load_zone_27,dump_zone_3,758.62,905.0,908.18,910.18,1063.14,1066.04,146.37,3.19,0.0,152.95,2.91,307.42,1000.0,1.0394,2.7856
4418,55,0,load_zone_27,dump_zone_3,761.67,923.22,926.25,928.25,1107.97,1111.03,161.55,3.03,0.0,179.72,3.06,349.36,1000.0,0.9248,2.4786
4419,55,7,load_zone_27,dump_zone_3,852.62,1014.65,1017.37,1019.37,1198.87,1202.14,162.03,2.72,0.0,179.5,3.26,349.52,1000.0,0.9574,2.5659
4420,55,3,load_zone_24,dump_zone_3,855.63,1017.71,1020.7,1022.7,1182.13,1205.11,162.08,2.99,0.0,159.42,22.98,349.47,1000.0,0.9246,2.478
4421,55,5,load_zone_24,dump_zone_3,858.49,1019.7,1023.51,1025.51,1180.32,1207.95,161.2,3.81,1.01,154.81,27.63,349.46,1000.0,0.8938,2.3955
4422,55,6,load_zone_27,dump_zone_3,880.96,1024.45,1027.35,1029.35,1198.7,1211.1,143.49,2.89,0.0,169.35,12.4,330.13,1000.0,1.0173,2.7263
4423,55,1,load_zone_27,dump_zone_3,906.44,1052.75,1055.96,1057.96,1221.2,1224.0,146.31,3.21,0.0,163.24,2.79,317.55,1000.0,1.2001,3.2162
4424,55,2,load_zone_27,dump_zone_3,1059.25,1220.53,1223.71,1225.71,1388.45,1391.4,161.28,3.18,0.0,162.74,2.95,332.15,1000.0,1.059,2.838
4425,55,4,load_zone_24,dump_zone_3,1066.04,1214.06,1216.96,1218.96,1389.65,1394.4,148.02,2.89,0.0,170.69,4.75,328.35,1000.0,1.0962,2.9379
